,-4,-3,-2,-1,0,1,2,3,4
Financial Sector Profits,-0.007637730654208,0.101954909424874,0.216644256043418,0.291727888556328,0.296016898653158,0.230174365550256,0.133719149880982,0.0489218526456341,-0.00476303936904322
 (s.e.),0.0135877148783264,0.0140829688138924,0.0155769155213356,0.0173336196416693,0.0187102760772712,0.0190205819890353,0.0177272795429591,0.0150270097830541,0.0123155014539616
 (p-val.),0.966167581958729,0.0116042623319463,2.00227134864995e-12,1.75013814901081e-17,1.16544661920811e-16,3.65852994933639e-12,3.09483595202109e-06,0.329400151693414,0.997064396021596
Financial Sector Default Rate,-0.0269527857012454,-0.125311693516183,-0.229471164593295,-0.293625486841156,-0.283903368464172,-0.200012338089809,-0.0837760980671741,0.0165641735179842,0.0760465526954506
 (s.e.),0.0152017635247898,0.0157603667265879,0.0169631699430477,0.0181908606019779,0.0189472837728512,0.0187451274066889,0.0173245096050186,0.0149600350936191,0.0129385551429538
 (p-val.),0.70717515925752,9.85875124918339e-05,2.98975679740399e-13,3.2216936053893e-17,1.11295180544858e-15,5.23860291155116e-10,0.00126099294107521,0.705309326304927,0.162540134143003
Share of Ponzi Firms,-0.11619751273472,-0.0795973887989115,-0.0536309297161403,-0.0431453897302255,-0.0306316325542249,0.00405204263532249,0.0592968862194876,0.114899246070184,0.148158116414186
 (s.e.),0.0144239764127329,0.015079043967656,0.0151099302518666,0.014121548974237,0.0125352478098151,0.0115076045967294,0.0114818267960209,0.0119252673887421,0.0126351598547569
 (p-val.),3.30139851627093e-05,0.00054786557355202,0.0449367373463835,0.357677163955061,0.894972522145626,0.999152396326282,0.826396852425119,0.00209433780393118,4.82848237984628e-07
Share of Speculative Firms,-0.209220328402467,-0.214807867603143,-0.221012735776552,-0.22070475939531,-0.197305628363149,-0.133939372752439,-0.0274222664780244,0.104410171568391,0.226799919551156
 (s.e.),0.0193188191916281,0.0183549334679823,0.0177967690368662,0.0180981724498051,0.0188282249944702,0.0190424757175686,0.0186559078734865,0.0179872969940168,0.0175194220912243
 (p-val.),1.71753173198358e-09,1.53673228045888e-11,1.11438743979277e-12,8.8131240697162e-12,8.32391442380708e-10,1.45577380877425e-05,0.0180138585421503,0.00143049889682259,1.01358318631066e-10
Share of Hedge Firms,0.220210752448574,0.222206851335927,0.225857929219999,0.224627429797086,0.200249796828271,0.133767421481721,0.0220229547452129,-0.115247314540557,-0.24102461238759
 (s.e.),0.0200219832063423,0.0189338297474131,0.0182336477080852,0.018504748926987,0.0192835116604265,0.0195254016041959,0.0191511923982074,0.0184735238568765,0.0179716828215118
 (p-val.),3.29204765246659e-10,3.53472271481519e-12,3.94717786741239e-13,5.18843352348668e-12,4.55469751088511e-10,1.45339233475516e-05,0.00988191095269279,0.000510695076214362,1.47397348952403e-11
