Country_Annual_Real_GDP_MC_1	Country_Energy_Intensity_MC_1	Country_Emissions_MC_1	Country_Carbon_Intensity_MC_1	Country_Domestic_Energy_Demand_MC_1
6256.733255	0.4639393687	902.9361631	0.5745364629	770.4198033
6264.57641	0.4758134877	904.2787368	0.58849242	772.2808362
6275.180011	0.4638074053	905.8271932	0.5662580037	767.8439294
6270.855244	0.4574249336	902.821667	0.5620115507	764.9860658
6269.352129	0.4558856919	894.6662792	0.5648747832	769.4879099
6260.835795	0.4736281523	898.1517603	0.5851728226	769.4861261
6241.51287	0.4613365083	894.8218816	0.5646054293	762.2997472
6225.650367	0.4534319724	884.6144513	0.5589270696	758.2183748
6210.340775	0.4545276292	882.028854	0.5633491655	762.2886404
6203.844014	0.4734875762	888.1660684	0.5843890583	759.7377071
6199.819201	0.4598373149	885.8467079	0.5611061814	752.8517552
6189.131219	0.45287348	881.2935407	0.557198922	749.3466396
6165.863521	0.4509855901	865.3854329	0.5596168927	753.1981173
6143.904736	0.4647927338	867.4043495	0.5756041009	751.3811126
6127.566385	0.459909136	877.3048078	0.5617504	744.259479
6104.984922	0.4529140156	868.5942103	0.5581586421	740.7316169
6082.949933	0.4616693503	864.3215252	0.5719086239	744.0126923
6080.383584	0.4652868764	863.2123721	0.5741135977	741.6833053
6079.053238	0.4539724065	866.9790042	0.5550280503	737.0854633
6087.21424	0.4495596146	869.7076732	0.5549499653	736.0436407
6097.385357	0.4502203228	860.818581	0.5614471676	742.4169563
6096.630793	0.4586999991	856.4185802	0.5707467005	743.5464384
6096.769838	0.4434012263	856.4661442	0.5479009661	740.3110842
6090.017793	0.4373158224	852.0303416	0.5465808165	741.3327365
6087.731448	0.4428947976	853.8449109	0.5567263729	746.384615
6086.183757	0.4529054054	852.4771263	0.5673200448	744.5565427
6087.740063	0.4513440216	870.1338501	0.5573248402	738.0868811
6096.024691	0.4441611516	864.1896723	0.5516865459	734.1298399
6096.600926	0.4480314295	858.4102493	0.5617627426	738.8489353
6081.608439	0.4633104217	859.7237679	0.5785086124	737.4685505
6089.351559	0.4508435885	868.6421837	0.5548811923	730.000603
6096.490893	0.4422937862	865.5362307	0.5502295628	728.4067901
6102.820816	0.4492040184	864.9324532	0.5638323365	735.7211955
6099.626466	0.4621231612	855.1177765	0.5780057241	735.3586358
6077.612364	0.4494508099	854.6869716	0.5527972098	727.8344463
6048.404795	0.4387399645	844.0999848	0.5464086749	723.3838947
6027.233563	0.4426791674	841.2453436	0.5559388928	727.6272168
6019.02964	0.4596741636	847.5148998	0.5748449796	725.9267518
6024.351065	0.4442083005	855.0781139	0.5501457977	720.1966268
6034.008681	0.4380358224	854.0665132	0.5483838621	720.1514473
6049.078346	0.4386429481	849.7574253	0.5542303407	728.7473843
6057.014268	0.456708632	851.8711178	0.573659862	730.0231127
6047.591027	0.4499240551	859.2176409	0.5552501098	723.1656591
6047.259982	0.4397929094	853.1507274	0.5480207896	719.1058224
6039.885026	0.4388263553	846.245296	0.5549206384	723.9002877
6038.718169	0.4555425432	850.3837097	0.5740909148	723.2185816
6060.434909	0.4399408739	854.5178636	0.5459202768	717.4612715
6076.873047	0.4365567652	859.5053861	0.5466280683	717.7292247
6087.113862	0.4414304254	857.6329198	0.558643533	726.3758904
6087.692892	0.4576438579	855.3148974	0.5762003233	727.6088501
6067.321384	0.4480729957	859.6421681	0.55480323	721.1593313
6053.016386	0.4399689468	856.2697973	0.5492056503	716.6026491
6056.408638	0.4391985025	854.5798819	0.5549131405	720.6419954
6062.446379	0.4570423982	858.9240766	0.5761326072	720.0351306
6081.74202	0.4439523468	860.497652	0.5511639109	715.0483741
6090.97313	0.4354954953	855.4061148	0.5462609677	714.8382889
6082.768551	0.4368072633	848.3267935	0.5542130118	722.8412402
6077.066674	0.4552219575	852.035534	0.5738412856	721.0087073
6071.23735	0.4371501534	848.1551868	0.5427918203	713.9273199
6070.086216	0.4311935505	848.5505937	0.5418594814	711.4596604
6066.631431	0.4357450955	843.317658	0.5542436919	718.0514488
6078.114976	0.4515451535	850.4277574	0.5698392678	716.2016385
6085.594117	0.4374752563	852.1637025	0.5439782462	711.3702005
6094.826027	0.4311005169	853.9572458	0.5420559852	712.0048763
6100.465195	0.4398314737	854.7799596	0.5577400866	719.982917
6103.161322	0.4540785443	855.9706626	0.5725968205	719.1293253
6105.192554	0.437569368	853.0120508	0.5441638044	713.6017472
6085.490171	0.4304843521	841.7135975	0.5413708843	712.5570186
6065.284723	0.4379751244	838.4557	0.5552757567	717.545897
6051.411742	0.4536064843	844.1482851	0.5701331554	713.9621506
6052.457411	0.4354090144	848.3781806	0.5405475632	705.1168337
6063.483711	0.431010097	849.4753537	0.5430536987	704.2661323
6081.533153	0.4406504357	854.6626246	0.5592425325	711.2923636
6093.212932	0.4498969116	847.3070865	0.5672560817	710.6424591
6097.591152	0.4367984307	852.3780065	0.5427707198	706.0393272
6116.492367	0.4321909894	855.8323159	0.5411282029	705.7009397
6133.934812	0.4385259445	857.4710441	0.5550740158	715.2173684
6149.376849	0.4551642307	862.8977675	0.5723296407	716.0735335
6159.198115	0.4412037459	864.7693276	0.546906582	710.7915909
6162.288776	0.4405578389	864.3416523	0.5529034806	710.7266398
6171.689836	0.4397559253	861.3766023	0.5571273375	718.2938749
6164.649992	0.4568467365	863.0185213	0.5764214217	719.1576677
6187.84044	0.4297336658	859.1951033	0.5362894119	713.4217594
6211.13321	0.4232737966	861.110215	0.5361061212	715.0011533
6213.865009	0.4374126904	861.3302094	0.5587846864	724.6969862
6230.34465	0.452988268	866.8627111	0.5723443135	722.415985
6239.066982	0.4335706112	865.2195761	0.5370714878	715.6991327
6245.219515	0.4270668398	867.0479457	0.5372742048	715.9231508
6260.620654	0.4388436272	872.5062016	0.5602697555	724.7757224
6270.917319	0.4574557276	877.7965246	0.5778072679	724.1942803
6288.660281	0.4291974507	868.0639941	0.5344612161	718.4251118
6294.072824	0.4245563384	866.1147675	0.5375567469	719.8394311
6300.677044	0.4277200719	863.6717789	0.5479350164	729.083367
6301.112625	0.4490391965	869.2772293	0.569743407	728.3624081
6285.684043	0.4290871914	862.6300301	0.5335634009	720.0375213
6265.329664	0.4246842126	857.3736011	0.5350591336	717.8736523
6251.205272	0.428065353	855.5862095	0.5470065917	723.5967651
6242.549432	0.4456027848	859.7933098	0.5651278291	721.233762
6210.631611	0.4272816979	844.4371562	0.5331354289	712.2126103
6189.047657	0.4212441573	838.8354535	0.5303929029	706.8285751
6181.993148	0.427444149	847.0818154	0.5432733495	709.950988
6172.997961	0.4445195147	848.4482905	0.5618812501	708.0681058
6174.170582	0.4221016793	837.2383785	0.5278027681	701.9879816
6179.481469	0.4171606453	836.2924139	0.5273285754	701.5045848
6173.763662	0.4205404907	835.1096692	0.5375364753	708.4487992
6174.244221	0.4326293949	832.0348727	0.5500040576	707.1663933
6166.365304	0.4245701093	838.5865278	0.5303688885	701.5355053
6167.363836	0.4144231168	833.0184753	0.5236970868	700.0652535
6169.317159	0.4203097696	834.764815	0.5356277598	705.3105015
6169.859606	0.4347195587	834.7567886	0.5509849883	704.8260498
6166.079652	0.4206260037	830.1638862	0.5263013316	699.3976011
6150.359977	0.4143176436	825.1668232	0.5232284477	697.5240775
6115.737334	0.4166486917	814.0683272	0.5335407342	701.5092267
6073.814079	0.4276880186	804.0280957	0.5444725406	696.9325527
6044.361954	0.4136372698	802.8042282	0.5174198782	686.5986224
6015.246059	0.4048169882	796.7986941	0.5140898519	683.3265297
5980.644962	0.4068346111	782.4672821	0.5233761218	686.177327
5953.882643	0.4190782818	779.0525793	0.5366846769	681.3169191
5907.623816	0.4017993864	764.9296374	0.5064554655	671.6598083
5860.08497	0.3944418786	757.6818968	0.5024335796	665.9112223
5823.184894	0.397948066	749.9907334	0.5124293399	665.5873523
5799.33177	0.4057005158	745.2947876	0.519412289	661.2222845
5759.674028	0.3960389102	738.6003144	0.5002609243	653.7333026
5716.711087	0.3922116168	732.7023684	0.4983612312	647.4290575
5683.365607	0.3936252469	726.9470274	0.5061663269	647.3923267
5649.95429	0.4064429478	729.4383305	0.5183715891	643.0628861
5625.001327	0.3990196978	730.9512096	0.5012746249	635.5315264
5601.805502	0.3928299734	724.3722827	0.4995287588	633.2358453
5585.818293	0.3928170828	718.143943	0.504580648	635.4047463
5565.418297	0.4000161713	712.5979501	0.5129048337	633.9745394
5563.254869	0.3910547047	719.2849112	0.4939149784	628.7680719
5569.702638	0.3900097636	724.9372356	0.4974755557	629.3305657
5570.062849	0.3850571165	710.410067	0.4980994963	634.6898436
5563.48621	0.3916467853	701.0585192	0.5061136509	634.6502839
5556.748081	0.3827587293	707.6240617	0.4865833257	629.8010177
5545.20731	0.3724042018	696.6971829	0.480467568	629.1838366
5532.135402	0.3716781339	688.6277014	0.4867539658	632.4761136
5514.908223	0.3713698779	671.5338071	0.4885433646	630.8189478
5489.699541	0.3721277852	683.6654348	0.478461239	624.0319594
5481.877332	0.3657600637	686.1944224	0.4727731561	619.6374893
5476.687766	0.3698030266	686.7578369	0.4856148702	622.2937165
5470.218779	0.3752445986	676.5211759	0.4932139581	620.7246648
5462.787937	0.3720156325	679.5916181	0.4796584926	615.7048363
5427.946513	0.3601634183	663.9615325	0.4690293592	613.0722972
5403.138909	0.3623639065	665.2575607	0.4763608857	614.4557854
5380.765549	0.3713164599	659.2608747	0.4859224459	611.0244318
5343.762218	0.3767217576	671.0738196	0.4821268312	603.4628178
5338.321495	0.3658240357	666.5594533	0.4720730033	598.8913145
5339.989141	0.3685342321	672.3536424	0.4819346003	601.8904181
5349.242758	0.3730527942	664.4861293	0.4887846905	602.3326338
5367.276122	0.3683687605	669.1166308	0.4734799683	600.6663009
5378.029146	0.3554664078	661.1621598	0.4627030122	600.3041209
5370.000731	0.3575808542	658.4381482	0.4724102387	604.8162243
5358.628645	0.3632867794	649.9973205	0.4788494347	603.4717393
5351.25548	0.3621951396	661.0884447	0.4675073335	598.6678455
5340.349217	0.3518691833	651.9212752	0.4593208044	596.249639
5329.532908	0.3548932117	648.4256277	0.4696478935	598.5998204
5312.434785	0.3616555736	638.5096501	0.4770047447	596.8060854
5297.958723	0.3522403105	636.4816981	0.455298691	590.7115158
5269.528521	0.3454453027	630.5271295	0.4533068334	588.5919343
5250.469573	0.3440515066	627.2944124	0.4576666858	590.5581699
5234.491115	0.3514713649	623.9422831	0.4690826208	588.427881
5221.028975	0.3527916565	634.466132	0.457995883	582.4020436
5220.835342	0.3435276137	629.8059608	0.4518956801	580.8537352
5219.964001	0.3467623634	630.8624281	0.4613883966	585.3941968
5222.842546	0.3536032955	625.8003922	0.4709360537	585.3420085
5222.937412	0.3418242151	623.6906229	0.4485157934	580.9609414
5223.012282	0.3342893647	621.8396965	0.4446222083	579.9852209
5211.745855	0.3319543616	610.8685829	0.4484747739	583.4510319
5186.567021	0.3388143943	599.3485552	0.4574752491	581.0735296
5180.787842	0.3325808137	604.9632093	0.4371833895	572.9831325
5159.696117	0.325103516	600.9375166	0.4341723622	571.1086086
5129.329651	0.3343045764	602.8411777	0.45147672	572.4182722
5112.070965	0.3396066303	591.5969042	0.4565280111	568.1155544
5082.74702	0.3352843868	596.5631307	0.4391724292	561.3015264
5069.397312	0.3299900421	597.6550746	0.4364103314	557.7820091
5070.969901	0.331034222	597.2837334	0.4454942921	561.4903569
5070.305843	0.3414893607	595.7893461	0.458524378	561.2940552
5089.057823	0.3351943692	605.3820226	0.439178326	558.2684433
5105.535138	0.3277899976	605.385408	0.4354969243	560.2006772
5120.913294	0.3279268652	600.9786868	0.4422737305	567.6581636
5133.318069	0.3357363702	595.4133158	0.45266338	569.2141891
5122.323254	0.3339531919	607.3523422	0.4392220104	566.2746339
5118.684492	0.3288086549	610.1083364	0.4372880709	565.2834015
5126.134656	0.3282928305	609.9185075	0.4436349263	568.9726351
5142.747531	0.3371031263	607.5130631	0.4546674792	569.4545479
5183.631059	0.3300058578	625.0849576	0.4371127753	567.4772755
5226.777875	0.3231052436	629.8709499	0.4342539199	571.1928336
5266.051456	0.3231323278	625.7455035	0.4399014177	580.0049092
5306.050234	0.3309066258	622.6688229	0.4484457491	583.4371692
5333.059789	0.3332054539	643.4044943	0.4401732493	583.80558
5359.515535	0.3309680497	651.1871617	0.4407262819	585.4756871
5396.055772	0.3326368861	655.1265793	0.4488398005	591.823104
5428.661696	0.3395925739	652.1047941	0.4581537734	594.3396063
5454.909175	0.3345810255	662.0673768	0.4428819878	594.1636881
5465.160075	0.3272721759	656.0021838	0.4384904647	595.6139743
5465.507665	0.3303989699	656.5694875	0.4469319682	600.4572186
5464.06191	0.3345586728	647.0709056	0.4537978057	599.7992974
5465.292484	0.3313283479	657.1241587	0.4388803047	595.2010327
5477.179133	0.3250005761	656.7498324	0.4356416866	592.8774295
5490.768697	0.3255128438	656.7305492	0.4422016396	596.9419955
5497.307295	0.3346330466	653.1238167	0.4544519029	597.3487714
5503.233662	0.3305087597	657.2374108	0.4372306191	593.3686239
5498.318182	0.3248217261	656.4963848	0.4357757041	593.2647894
5483.921594	0.329113782	654.8412669	0.4453548168	597.3813193
5479.181879	0.3359096918	647.8012045	0.4527095353	595.1760315
5463.443184	0.3365004319	651.2219125	0.441945667	590.4602619
5454.973218	0.3296789203	650.0270501	0.4387849589	588.3090282
5449.763008	0.3265774204	643.9494802	0.4422486308	591.6273927
5444.230161	0.3389788558	642.9853832	0.4549720062	591.1080315
5447.321695	0.3337024621	648.8380694	0.4398644231	587.1297681
5447.755267	0.3293264082	649.516277	0.4388307214	587.3180087
5444.747997	0.3336245803	647.8902402	0.4482534689	591.1655541
5448.411283	0.3436053277	648.8163316	0.4589157872	590.4476045
5463.745316	0.3363592394	655.410226	0.4417376423	587.3438642
5486.648097	0.329600217	657.8205697	0.4390864289	588.8861272
5513.429359	0.3307679839	658.9872215	0.4478733968	595.1683621
5534.005272	0.3384681089	652.714794	0.4563478623	596.4142286
5555.198721	0.3376598401	665.6672164	0.4414115658	594.2891881
5568.882458	0.3286019403	661.6644406	0.4373681572	596.1824978
5580.402439	0.3290746881	658.7439833	0.4446026891	602.147445
5593.294315	0.3352996777	652.8391235	0.4522768352	601.8812951
5600.79609	0.3389486177	669.4184396	0.4433297675	598.2201468
5620.299056	0.3331108491	672.0607201	0.4401545313	597.6994572
5636.563244	0.3413819909	678.7789443	0.4557555673	604.3126323
5652.566703	0.3518925479	677.8988786	0.4661519343	605.6188198
5678.289988	0.3448125888	688.4340645	0.4479026487	603.5259012
5699.19184	0.3364766849	688.7232088	0.4460105619	606.103136
5735.159944	0.3407591912	695.3740551	0.456647905	613.0962956
5775.500319	0.3477021271	691.5958275	0.4630477604	616.1609766
5823.768182	0.3496434261	713.3155109	0.4520807291	616.0183515
5864.00644	0.3460801618	717.7595663	0.4547288486	620.4590969
5911.967649	0.3447979616	717.4858839	0.4579113764	628.4756492
5958.842275	0.3550313999	721.4968478	0.4700656727	633.4534104
6010.723343	0.3473975356	735.0377512	0.4512310859	635.2029913
6060.084543	0.3466902021	742.6676927	0.4565351261	641.076449
6100.601164	0.3494307625	745.8185346	0.4643085174	650.0301022
6134.521495	0.3545342605	736.8296331	0.4701244405	653.5802248
6159.252512	0.347651476	745.6293192	0.4520959327	653.4836429
6181.960984	0.34457031	751.7491527	0.4543801324	656.447528
6194.940904	0.3434203871	748.4731033	0.4608760697	663.3324105
6204.668668	0.3488076068	738.069227	0.4662103265	662.5070057
6210.000358	0.3483944338	752.2867309	0.4526827893	658.6004541
6218.821214	0.345733564	753.7713906	0.4537817687	657.9352001
6235.470477	0.3475124908	755.7341313	0.46192734	662.9104773
6261.869398	0.3573558207	757.9416622	0.4729838135	663.3675098
6285.183545	0.3542020624	773.0001351	0.4605061459	662.174208
6312.545051	0.3494786846	772.3246022	0.4578833464	664.5977911
6318.84081	0.3489419139	764.0972251	0.4642652754	671.679783
6317.67668	0.3550323637	755.6599623	0.4705532944	670.7120902
6306.578411	0.3506513696	762.8000117	0.4551434608	666.0227734
6287.575916	0.3466927849	762.2355824	0.454613123	663.4062519
6282.440114	0.3505712564	765.2202242	0.4643077587	664.9870501
6275.752949	0.3547671498	753.6196015	0.4693827763	663.0426654
6277.314754	0.3493031379	761.8035472	0.4539747808	658.2195592
6291.753114	0.3454367131	765.2229266	0.4533273916	658.1067555
6297.260329	0.3527558162	767.8010505	0.4660429697	663.6945631
6302.116724	0.3615945838	763.1279302	0.4744172875	663.6463532
6313.562001	0.3513901266	765.9236222	0.4538007215	660.3383717
6314.684239	0.3422992974	760.1554261	0.4506150517	661.960499
6299.8758	0.3527203487	763.4835996	0.4676690948	666.6484935
6294.064771	0.3570766253	751.7148484	0.4701615804	663.5274594
6318.382732	0.3415590853	759.2851397	0.4435297318	658.6437315
6334.464329	0.3379474285	763.4224726	0.4480081257	661.6256321
6356.376675	0.3450450706	764.4392902	0.4613408022	668.9641219
6378.817687	0.3547410785	763.7760984	0.4698980591	668.2817607
6381.327725	0.3454607909	766.4440664	0.4457228989	664.3594711
6381.84406	0.3408143638	766.362261	0.4483569812	665.6637276
6386.86687	0.3463330269	768.3753873	0.4611188532	670.8272863
6371.43853	0.3513446593	754.6414914	0.4668681505	669.7055158
6354.729417	0.34419369	760.3870054	0.4469356603	663.3786318
6358.175704	0.3392835328	765.0586414	0.4468799088	662.1072662
6360.902195	0.3463650159	769.5235259	0.4617695123	667.2976206
6376.034432	0.3556339109	763.6943707	0.4703292982	665.5424065
6379.512943	0.3466722933	762.4600592	0.4490083067	662.0384652
6366.777006	0.3436359394	764.545781	0.4510382435	662.2774669
6359.876285	0.3458426286	760.908137	0.4592124525	665.4365286
6362.524798	0.3515458991	755.4732889	0.4645099625	663.0935536
6370.129544	0.3434759961	762.1199872	0.4461612605	659.4492523
6374.238481	0.3393958087	761.533215	0.4470207725	660.2125474
6385.747979	0.3453881396	765.4891874	0.4584289642	664.8451183
6405.056552	0.3508997171	761.1676044	0.4624567975	665.0921207
6412.931896	0.3471418622	767.4988443	0.4484565476	662.685254
6434.957077	0.3396783432	766.6395192	0.445534753	664.6429264
6461.244139	0.346278121	777.2015686	0.4590253939	671.2265796
6482.173215	0.3523134507	772.4820008	0.4650689092	673.427936
6516.378784	0.3445935834	779.5408027	0.447000033	673.3938752
6538.975377	0.3433284446	781.457127	0.4504286324	677.3374068
6563.480448	0.3440358939	781.5940974	0.4567637144	684.7269554
6571.948348	0.347696691	769.6089822	0.4614407065	685.7969743
6563.326099	0.3461522756	780.2709575	0.4495707074	682.424387
6571.921973	0.3409645652	777.9540987	0.4469880153	680.8918832
6583.252424	0.3411922211	778.2702157	0.4540226595	684.9188732
6590.533041	0.3532104505	778.4908703	0.4670752283	685.0518747
6621.597723	0.3475310211	790.0258148	0.4489312875	681.7609812
6659.183373	0.3414356731	793.114071	0.4474006434	683.8061567
6676.835153	0.3456826006	791.5687822	0.4570207107	690.8378418
6699.257435	0.3529385273	782.4015174	0.4656330726	691.0832003
6708.4263	0.3538024079	800.2089879	0.4546208111	688.6944519
6704.964375	0.3465465226	795.4233275	0.4512237877	689.3194949
6702.38551	0.3515078522	796.1835084	0.4623797381	693.2261683
6704.995537	0.3583550722	789.1211998	0.4699398086	692.4926601
6708.393959	0.3510987789	794.3712321	0.451270517	688.4059148
6715.731037	0.3450246245	795.1457083	0.4496385424	688.5766396
6736.209717	0.3498843189	800.548115	0.4603444034	693.3542702
6759.367759	0.3524980511	788.0559407	0.4628707768	694.1367688
6778.434473	0.3484977973	798.3776228	0.4492478663	692.1676551
6807.168266	0.3451199385	805.6539768	0.449105067	693.8654814
6818.051575	0.3479612208	802.3811122	0.4590995156	700.9544643
6821.568117	0.3580805863	798.656908	0.4692220926	701.6290272
6846.411684	0.349795981	805.7235632	0.4475517406	698.1234623
6849.397554	0.3465622657	808.8261192	0.4506138955	699.9357833
6836.819856	0.3463645177	790.4338226	0.4566477459	704.9541153
6821.026025	0.3549240693	783.2066212	0.4651871908	702.7040431
6794.913105	0.3553462433	798.3851685	0.4527223873	696.1188447
6779.635187	0.3508669907	800.4114192	0.4525701304	693.4494515
6797.264561	0.3557063446	807.233699	0.4641625388	696.6154521
6829.387268	0.3653784536	809.1997979	0.4742179079	697.5599431
6895.550286	0.3468893362	814.0114789	0.444740804	697.4658578
6948.297132	0.3450839334	823.2422258	0.4510916397	705.2087343
6983.928975	0.3522273241	823.7120478	0.4634933667	715.6252472
7028.469724	0.3621564439	824.6111566	0.4703902483	717.429692
7039.428575	0.3619656375	841.7703349	0.4591230719	717.1567297
7044.541264	0.360801934	845.4722804	0.46331113	718.9102138
7076.38303	0.3649875995	854.1432276	0.4729624398	723.3810811
