Country_Annual_Real_GDP_MC_1	Country_Energy_Intensity_MC_1	Country_Emissions_MC_1	Country_Carbon_Intensity_MC_1	Country_Domestic_Energy_Demand_MC_1
6256.733255	0.4639393687	757.4392941	0.4837092985	770.4198033
6264.57641	0.4758134877	758.4172656	0.495375743	772.2808362
6275.180011	0.4638074053	753.9619672	0.4730631416	767.8439294
6270.855244	0.4574249336	751.055391	0.4691704162	764.9860658
6269.352129	0.4558856919	748.3295576	0.4742586325	769.4879099
6260.835795	0.4736281523	751.3136161	0.4914819361	769.4861261
6241.51287	0.4613365083	740.7389746	0.4695715521	762.2997472
6225.650367	0.4534319724	733.1880554	0.4657857862	758.2183748
6210.340775	0.4545276292	734.706978	0.4713584277	762.2886404
6203.844014	0.4734875762	740.7408062	0.4899363935	759.7377071
6199.819201	0.4598373149	731.8418065	0.4655819665	752.8517552
6189.131219	0.45287348	728.2538988	0.4624740095	749.3466396
6165.863521	0.4509855901	718.0178363	0.4662923283	753.1981173
6143.904736	0.4647927338	720.5628934	0.480493453	751.3811126
6127.566385	0.459909136	720.8971755	0.4639434711	744.259479
6104.984922	0.4529140156	714.9745926	0.4617948773	740.7316169
6082.949933	0.4616693503	713.170239	0.4748874188	744.0126923
6080.383584	0.4652868764	713.2855839	0.4768747188	741.6833053
6079.053238	0.4539724065	708.9114886	0.4563006711	737.0854633
6087.21424	0.4495596146	712.757698	0.4571317269	736.0436407
6097.385357	0.4502203228	709.0358612	0.4648536409	742.4169563
6096.630793	0.4586999991	707.5005776	0.4739107098	743.5464384
6096.769838	0.4434012263	702.0003067	0.4518483435	740.3110842
6090.017793	0.4373158224	699.9540748	0.4519851886	741.3327365
6087.731448	0.4428947976	705.1652916	0.4623487845	746.384615
6086.183757	0.4529054054	704.2909659	0.4714953432	744.5565427
6087.740063	0.4513440216	706.8875677	0.4556565208	738.0868811
6096.024691	0.4441611516	702.9687176	0.4516726737	734.1298399
6096.600926	0.4480314295	700.9693326	0.4613934067	738.8489353
6081.608439	0.4633104217	701.7956865	0.474875008	737.4685505
6089.351559	0.4508435885	701.99599	0.4515006604	730.000603
6096.490893	0.4422937862	701.9413972	0.4490567731	728.4067901
6102.820816	0.4492040184	706.1900348	0.4630851398	735.7211955
6099.626466	0.4621231612	700.3216471	0.4764635524	735.3586358
6077.612364	0.4494508099	687.2347027	0.447775482	727.8344463
6048.404795	0.4387399645	680.3710762	0.4434857502	723.3838947
6027.233563	0.4426791674	679.2074237	0.4520116186	727.6272168
6019.02964	0.4596741636	685.4945064	0.4679737218	725.9267518
6024.351065	0.4442083005	683.1138919	0.4429091653	720.1966268
6034.008681	0.4380358224	685.0310451	0.4434541951	720.1514473
6049.078346	0.4386429481	685.0904514	0.4502641901	728.7473843
6057.014268	0.456708632	687.9389159	0.4667043701	730.0231127
6047.591027	0.4499240551	679.0703442	0.4421949103	723.1656591
6047.259982	0.4397929094	674.509631	0.4366506192	719.1058224
6039.885026	0.4388263553	672.6071792	0.4446535308	723.9002877
6038.718169	0.4555425432	675.4752024	0.4600641768	723.2185816
6060.434909	0.4399408739	669.148528	0.4311581935	717.4612715
6076.873047	0.4365567652	674.8163176	0.4326465145	717.7292247
6087.113862	0.4414304254	676.8160157	0.4446375284	726.3758904
6087.692892	0.4576438579	675.8026693	0.4591478958	727.6088501
6067.321384	0.4480729957	663.7573807	0.4319834639	721.1593313
6053.016386	0.4399689468	663.4107594	0.4292090736	716.6026491
6056.408638	0.4391985025	665.0373995	0.4355646915	720.6419954
6062.446379	0.4570423982	668.897462	0.4527399179	720.0351306
6081.74202	0.4439523468	658.6497652	0.426322949	715.0483741
6090.97313	0.4354954953	656.157826	0.4230927459	714.8382889
6082.768551	0.4368072633	654.8926565	0.4318533623	722.8412402
6077.066674	0.4552219575	657.4235576	0.4469475844	721.0087073
6071.23735	0.4371501534	642.4283008	0.4151093803	713.9273199
6070.086216	0.4311935505	645.1439001	0.4159951952	711.4596604
6066.631431	0.4357450955	645.8188358	0.429019759	718.0514488
6078.114976	0.4515451535	650.7391333	0.4403140526	716.2016385
6085.594117	0.4374752563	638.4368072	0.4113959223	711.3702005
6094.826027	0.4311005169	642.0345388	0.4113019332	712.0048763
6100.465195	0.4398314737	645.9830541	0.4252590837	719.982917
6103.161322	0.4540785443	645.1244441	0.4357147912	719.1293253
6105.192554	0.437569368	631.6503783	0.4064057627	713.6017472
6085.490171	0.4304843521	625.7685047	0.4058843579	712.5570186
6065.284723	0.4379751244	627.9983755	0.4191191761	717.545897
6051.411742	0.4536064843	630.5530697	0.429070071	713.9621506
6052.457411	0.4354090144	621.6484556	0.3995768308	705.1168337
6063.483711	0.431010097	625.0551742	0.4030623831	704.2661323
6081.533153	0.4406504357	632.97507	0.4174992726	711.2923636
6093.212932	0.4498969116	628.2231658	0.4241938675	710.6424591
6097.591152	0.4367984307	622.1487708	0.3995273659	706.0393272
6116.492367	0.4321909894	626.279175	0.399246431	705.7009397
6133.934812	0.4385259445	632.2465692	0.4123531972	715.2173684
6149.376849	0.4551642307	636.9372806	0.4255827667	716.0735335
6159.198115	0.4412037459	626.1945894	0.3993910101	710.7915909
6162.288776	0.4405578389	627.6186383	0.406661218	710.7266398
6171.689836	0.4397559253	629.6989694	0.4111622086	718.2938749
6164.649992	0.4568467365	631.4432151	0.4253416814	719.1576677
6187.84044	0.4297336658	620.060645	0.3895799667	713.4217594
6211.13321	0.4232737966	624.0760949	0.3913159052	715.0011533
6213.865009	0.4374126904	626.7071278	0.4105603886	724.6969862
6230.34465	0.452988268	627.8565638	0.4175018394	722.415985
6239.066982	0.4335706112	614.6258502	0.3842966954	715.6991327
6245.219515	0.4270668398	618.9791089	0.3860968824	715.9231508
6260.620654	0.4388436272	627.081827	0.4065308586	724.7757224
6270.917319	0.4574557276	629.795827	0.4178151822	724.1942803
6288.660281	0.4291974507	615.3618081	0.3819536464	718.4251118
6294.072824	0.4245563384	617.2742421	0.3864411784	719.8394311
6300.677044	0.4277200719	619.3076943	0.3958290819	729.083367
6301.112625	0.4490391965	621.8026357	0.4109554264	728.3624081
6285.684043	0.4290871914	606.2355203	0.3779866454	720.0375213
6265.329664	0.4246842126	604.5046188	0.3801801729	717.8736523
6251.205272	0.428065353	607.3698364	0.3913707606	723.5967651
6242.549432	0.4456027848	608.5283049	0.4031632732	721.233762
6210.631611	0.4272816979	588.3248968	0.3745757253	712.2126103
6189.047657	0.4212441573	586.5548805	0.373715185	706.8285751
6181.993148	0.427444149	594.3172897	0.3841442075	709.950988
6172.997961	0.4445195147	594.6473475	0.3969726649	708.0681058
6174.170582	0.4221016793	580.3439879	0.3689651906	701.9879816
6179.481469	0.4171606453	581.4204585	0.3695922408	701.5045848
6173.763662	0.4205404907	583.2164422	0.3786163459	708.4487992
6174.244221	0.4326293949	578.8881967	0.3860007465	707.1663933
6166.365304	0.4245701093	576.1220894	0.3676620269	701.5355053
6167.363836	0.4144231168	574.878712	0.3645885169	700.0652535
6169.317159	0.4203097696	578.6051513	0.3745962971	705.3105015
6169.859606	0.4347195587	577.3886378	0.3845299507	704.8260498
6166.079652	0.4206260037	567.0289312	0.3627731927	699.3976011
6150.359977	0.4143176436	565.032312	0.3615381728	697.5240775
6115.737334	0.4166486917	560.9160861	0.371039336	701.5092267
6073.814079	0.4276880186	552.0992244	0.3775448194	696.9325527
6044.361954	0.4136372698	544.5611639	0.3547077116	686.5986224
6015.246059	0.4048169882	543.3613128	0.3541944738	683.3265297
5980.644962	0.4068346111	536.4303677	0.3625112869	686.177327
5953.882643	0.4190782818	532.5814203	0.370844012	681.3169191
5907.623816	0.4017993864	516.0791523	0.3457956133	671.6598083
5860.08497	0.3944418786	513.6194309	0.344474136	665.9112223
5823.184894	0.397948066	510.737309	0.3529827569	665.5873523
5799.33177	0.4057005158	505.98107	0.3568811264	661.2222845
5759.674028	0.3960389102	495.5086648	0.340106112	653.7333026
5716.711087	0.3922116168	492.3711693	0.3392223382	647.4290575
5683.365607	0.3936252469	491.6642834	0.3467105551	647.3923267
5649.95429	0.4064429478	491.1246429	0.3534351639	643.0628861
5625.001327	0.3990196978	486.2337965	0.3378894944	635.5315264
5601.805502	0.3928299734	483.8878232	0.3380595332	633.2358453
5585.818293	0.3928170828	482.8948434	0.3436286123	635.4047463
5565.418297	0.4000161713	478.5165266	0.3487954896	633.9745394
5563.254869	0.3910547047	475.6106186	0.3307718104	628.7680719
5569.702638	0.3900097636	481.270437	0.3344183223	629.3305657
5570.062849	0.3850571165	474.3622823	0.336766611	634.6898436
5563.48621	0.3916467853	467.6914027	0.3422960302	634.6502839
5556.748081	0.3827587293	465.4260096	0.3242323868	629.8010177
5545.20731	0.3724042018	461.8181155	0.3224869334	629.1838366
5532.135402	0.3716781339	459.6360098	0.3288899497	632.4761136
5514.908223	0.3713698779	448.8257213	0.3309565837	630.8189478
5489.699541	0.3721277852	448.7747549	0.3180205348	624.0319594
5481.877332	0.3657600637	451.5298075	0.3148344184	619.6374893
5476.687766	0.3698030266	455.2536882	0.3264492162	622.2937165
5470.218779	0.3752445986	447.9413	0.3310730589	620.7246648
5462.787937	0.3720156325	443.2195623	0.3185784981	615.7048363
5427.946513	0.3601634183	436.6159742	0.3132985355	613.0722972
5403.138909	0.3623639065	439.0935468	0.3191442999	614.4557854
5380.765549	0.3713164599	433.9297764	0.3244342602	611.0244318
5343.762218	0.3767217576	434.8438699	0.3169979347	603.4628178
5338.321495	0.3658240357	433.535605	0.3116049838	598.8913145
5339.989141	0.3685342321	440.0022126	0.3199252047	601.8904181
5349.242758	0.3730527942	435.1702548	0.3246853601	602.3326338
5367.276122	0.3683687605	431.4043503	0.3092979417	600.6663009
5378.029146	0.3554664078	428.7263418	0.3040758209	600.3041209
5370.000731	0.3575808542	429.6911836	0.3127402047	604.8162243
5358.628645	0.3632867794	423.124638	0.3165193287	603.4717393
5351.25548	0.3621951396	423.7053085	0.3040494978	598.6678455
5340.349217	0.3518691833	419.6981832	0.2997889618	596.249639
5329.532908	0.3548932117	421.021309	0.309242019	598.5998204
5312.434785	0.3616555736	412.8724482	0.3132513477	596.8060854
5297.958723	0.3522403105	403.7502655	0.2932989885	590.7115158
5269.528521	0.3454453027	403.3755719	0.2943730775	588.5919343
5250.469573	0.3440515066	404.082891	0.2992436468	590.5581699
5234.491115	0.3514713649	402.5399769	0.3075994267	588.427881
5221.028975	0.3527916565	399.8512892	0.2929777441	582.4020436
5220.835342	0.3435276137	399.7206227	0.2908846483	580.8537352
5219.964001	0.3467623634	402.7096494	0.2987838902	585.3941968
5222.842546	0.3536032955	398.9757866	0.3050313214	585.3420085
5222.937412	0.3418242151	391.7591035	0.2865081701	580.9609414
5223.012282	0.3342893647	393.8508894	0.2859664181	579.9852209
5211.745855	0.3319543616	389.907665	0.2907670834	583.4510319
5186.567021	0.3388143943	381.3569494	0.2965383836	581.0735296
5180.787842	0.3325808137	377.9173216	0.277948267	572.9831325
5159.696117	0.325103516	379.0910408	0.2782992913	571.1086086
5129.329651	0.3343045764	382.3543325	0.291281167	572.4182722
5112.070965	0.3396066303	373.3250418	0.2936253468	568.1155544
5082.74702	0.3352843868	368.6129504	0.276921075	561.3015264
5069.397312	0.3299900421	371.8720652	0.2764963431	557.7820091
5070.969901	0.331034222	375.3061111	0.2850633946	561.4903569
5070.305843	0.3414893607	372.9910631	0.2928578432	561.2940552
5089.057823	0.3351943692	372.1645568	0.2751334711	558.2684433
5105.535138	0.3277899976	375.2131724	0.2746440643	560.2006772
5120.913294	0.3279268652	375.3916823	0.2811817424	567.6581636
5133.318069	0.3357363702	371.0756891	0.2873676349	569.2141891
5122.323254	0.3339531919	370.1262728	0.2725478043	566.2746339
5118.684492	0.3288086549	374.2166226	0.2730026316	565.2834015
5126.134656	0.3282928305	377.5728686	0.2798952281	568.9726351
5142.747531	0.3371031263	375.1883215	0.286348083	569.4545479
5183.631059	0.3300058578	380.2344057	0.2709574244	567.4772755
5226.777875	0.3231052436	386.5856019	0.2714929956	571.1928336
5266.051456	0.3231323278	386.893844	0.2772141164	580.0049092
5306.050234	0.3309066258	383.2752161	0.2816605355	583.4371692
5333.059789	0.3332054539	387.2362781	0.2700426345	583.80558
5359.515535	0.3309680497	394.0551745	0.2720847114	585.4756871
5396.055772	0.3326368861	400.3106344	0.2796639254	591.823104
5428.661696	0.3395925739	397.6376877	0.285138277	594.3396063
5454.909175	0.3345810255	396.0365482	0.2705533929	594.1636881
5465.160075	0.3272721759	394.7307519	0.2695329938	595.6139743
5465.507665	0.3303989699	397.4209438	0.2761924591	600.4572186
5464.06191	0.3345586728	391.6113674	0.2808723594	599.7992974
5465.292484	0.3313283479	389.4133043	0.2665286282	595.2010327
5477.179133	0.3250005761	392.3994127	0.2667306755	592.8774295
5490.768697	0.3255128438	395.481221	0.2730536391	596.9419955
5497.307295	0.3346330466	392.4175324	0.2805138764	597.3487714
5503.233662	0.3305087597	386.9208166	0.2638770825	593.3686239
5498.318182	0.3248217261	389.8678398	0.2652440318	593.2647894
5483.921594	0.329113782	390.7300019	0.2725562088	597.3813193
5479.181879	0.3359096918	385.1667392	0.2760451913	595.1760315
5463.443184	0.3365004319	379.2952802	0.263944898	590.4602619
5454.973218	0.3296789203	382.2430708	0.2638314206	588.3090282
5449.763008	0.3265774204	382.5460748	0.2692204386	591.6273927
5444.230161	0.3389788558	379.3849379	0.2755602334	591.1080315
5447.321695	0.3337024621	376.4542519	0.2619425154	587.1297681
5447.755267	0.3293264082	380.0431416	0.2631782924	587.3180087
5444.747997	0.3336245803	381.3760174	0.2702573294	591.1655541
5448.411283	0.3436053277	379.6029637	0.2754050657	590.4476045
5463.745316	0.3363592394	377.971375	0.2609792126	587.3438642
5486.648097	0.329600217	383.5989485	0.2618499144	588.8861272
5513.429359	0.3307679839	388.2457888	0.2699718065	595.1683621
5534.005272	0.3384681089	382.9816402	0.2742168316	596.4142286
5555.198721	0.3376598401	380.0753703	0.2579063427	594.2891881
5568.882458	0.3286019403	382.1651128	0.2583546737	596.1824978
5580.402439	0.3290746881	384.4692338	0.265339287	602.147445
5593.294315	0.3352996777	380.1235318	0.2694753424	601.8812951
5600.79609	0.3389486177	380.705288	0.2574640144	598.2201468
5620.299056	0.3331108491	384.6617885	0.2572910837	597.6994572
5636.563244	0.3413819909	391.6685211	0.2687003645	604.3126323
5652.566703	0.3518925479	388.7364227	0.273038988	605.6188198
5678.289988	0.3448125888	388.009733	0.2576181982	603.5259012
5699.19184	0.3364766849	393.8173463	0.2602473245	606.103136
5735.159944	0.3407591912	400.6344009	0.2686148451	613.0962956
5775.500319	0.3477021271	396.4909022	0.2709999028	616.1609766
5823.768182	0.3496434261	399.4706419	0.2574884727	616.0183515
5864.00644	0.3460801618	406.3425699	0.2622527389	620.4590969
5911.967649	0.3447979616	409.5211991	0.2661701665	628.4756492
5958.842275	0.3550313999	410.0786047	0.2722516978	633.4534104
6010.723343	0.3473975356	410.4942155	0.2562314516	635.2029913
6060.084543	0.3466902021	418.7771035	0.2619577245	641.076449
6100.601164	0.3494307625	423.2869234	0.2680755059	650.0301022
6134.521495	0.3545342605	416.9282725	0.270846953	653.5802248
6159.252512	0.347651476	413.7261487	0.2552867466	653.4836429
6181.960984	0.34457031	421.2802098	0.2591961073	656.447528
6194.940904	0.3434203871	424.0498242	0.2663694666	663.3324105
6204.668668	0.3488076068	416.5572252	0.268723152	662.5070057
6210.000358	0.3483944338	414.5234552	0.2538130151	658.6004541
6218.821214	0.345733564	418.4080776	0.2563472242	657.9352001
6235.470477	0.3475124908	423.2694898	0.263317274	662.9104773
6261.869398	0.3573558207	422.5786235	0.2686733519	663.3675098
6285.183545	0.3542020624	423.8682741	0.2564569436	662.174208
6312.545051	0.3494786846	426.4701263	0.256769447	664.5977911
6318.84081	0.3489419139	426.1988214	0.2632880371	671.679783
6317.67668	0.3550323637	418.8460469	0.2661506916	670.7120902
6306.578411	0.3506513696	413.1966551	0.2514232292	666.0227734
6287.575916	0.3466927849	416.9051438	0.2530472146	663.4062519
6282.440114	0.3505712564	421.9930568	0.2606644204	664.9870501
6275.752949	0.3547671498	414.556352	0.2629679146	663.0426654
6277.314754	0.3493031379	411.0888027	0.2494072202	658.2195592
6291.753114	0.3454367131	416.5755119	0.2509687341	658.1067555
6297.260329	0.3527558162	420.1235838	0.2591873637	663.6945631
6302.116724	0.3615945838	414.9684883	0.2623727699	663.6463532
6313.562001	0.3513901266	408.867739	0.2467230667	660.3383717
6314.684239	0.3422992974	412.1019783	0.2483729154	661.960499
6299.8758	0.3527203487	416.6152915	0.2593762144	666.6484935
6294.064771	0.3570766253	407.2689508	0.2592174733	663.5274594
6318.382732	0.3415590853	404.9327799	0.2405510775	658.6437315
6334.464329	0.3379474285	413.9415722	0.2469421022	661.6256321
6356.376675	0.3450450706	417.2701114	0.2559583149	668.9641219
6378.817687	0.3547410785	412.8909485	0.2587833183	668.2817607
6381.327725	0.3454607909	403.1019492	0.2385507945	664.3594711
6381.84406	0.3408143638	408.8014115	0.2436430338	665.6637276
6386.86687	0.3463330269	414.3088451	0.2542638093	670.8272863
6371.43853	0.3513446593	404.8826884	0.2568164993	669.7055158
6354.729417	0.34419369	399.419489	0.2404513897	663.3786318
6358.175704	0.3392835328	407.5800441	0.2433789563	662.1072662
6360.902195	0.3463650159	413.7978745	0.2539100143	667.2976206
6376.034432	0.3556339109	407.1583005	0.2567817459	665.5424065
6379.512943	0.3466722933	397.251314	0.2395563514	662.0384652
6366.777006	0.3436359394	403.7330498	0.2432681647	662.2774669
6359.876285	0.3458426286	405.4211498	0.2500657524	665.4365286
6362.524798	0.3515458991	399.6486819	0.2513343497	663.0935536
6370.129544	0.3434759961	396.1563294	0.237077579	659.4492523
6374.238481	0.3393958087	400.7458708	0.2400300886	660.2125474
6385.747979	0.3453881396	405.1949464	0.2484571251	664.8451183
6405.056552	0.3508997171	400.0863057	0.2488810733	665.0921207
6412.931896	0.3471418622	395.2950338	0.2358522071	662.685254
6434.957077	0.3396783432	399.6959106	0.2371918635	664.6429264
6461.244139	0.346278121	409.102332	0.2466628582	671.2265796
6482.173215	0.3523134507	404.6816404	0.2490050863	673.427936
6516.378784	0.3445935834	401.6292768	0.2345165076	673.3938752
6538.975377	0.3433284446	406.1829676	0.2385664232	677.3374068
6563.480448	0.3440358939	410.5281616	0.2444648339	684.7269554
6571.948348	0.347696691	403.1847604	0.2466975577	685.7969743
6563.326099	0.3461522756	400.0343407	0.2344725223	682.424387
6571.921973	0.3409645652	402.4221416	0.2353564473	680.8918832
6583.252424	0.3411922211	407.5757057	0.2422369611	684.9188732
6590.533041	0.3532104505	405.1821978	0.247847132	685.0518747
6621.597723	0.3475310211	401.7914021	0.2318502247	681.7609812
6659.183373	0.3414356731	408.3303518	0.2339633423	683.8061567
6676.835153	0.3456826006	410.8427579	0.240916141	690.8378418
6699.257435	0.3529385273	404.5160205	0.2449753685	691.0832003
6708.4263	0.3538024079	403.1128329	0.2317955154	688.6944519
6704.964375	0.3465465226	405.6971438	0.2325795021	689.3194949
6702.38551	0.3515078522	409.5701673	0.2414243604	693.2261683
6704.995537	0.3583550722	404.1960671	0.244581877	692.4926601
6708.393959	0.3510987789	398.0216048	0.2291623979	688.4059148
6715.731037	0.3450246245	403.6365007	0.2315458173	688.5766396
6736.209717	0.3498843189	409.8138032	0.239328513	693.3542702
6759.367759	0.3524980511	402.4026204	0.2400218785	694.1367688
6778.434473	0.3484977973	399.6572489	0.2276531643	692.1676551
6807.168266	0.3451199385	406.7568123	0.2295191179	693.8654814
6818.051575	0.3479612208	410.0356853	0.2377177525	700.9544643
6821.568117	0.3580805863	405.1625082	0.241354408	701.6290272
6846.411684	0.349795981	397.9544252	0.2234651156	698.1234623
6849.397554	0.3465622657	405.258087	0.2287404618	699.9357833
6836.819856	0.3463645177	401.0314223	0.2347809006	704.9541153
6821.026025	0.3549240693	394.9662802	0.2377780791	702.7040431
6794.913105	0.3553462433	389.9027672	0.2232197621	696.1188447
6779.635187	0.3508669907	395.8180686	0.2258169708	693.4494515
6797.264561	0.3557063446	404.1118758	0.2344330173	696.6154521
6829.387268	0.3653784536	402.653214	0.238846899	697.5599431
6895.550286	0.3468893362	398.8419332	0.2201955009	697.4658578
6948.297132	0.3450839334	410.7020941	0.2276039533	705.2087343
6983.928975	0.3522273241	413.278761	0.2352144998	715.6252472
7028.469724	0.3621564439	408.2920603	0.2354912925	717.429692
7039.428575	0.3619656375	404.9399679	0.2228895233	717.1567297
7044.541264	0.360801934	412.2831305	0.2276383888	718.9102138
7076.38303	0.3649875995	420.1728096	0.2347357675	723.3810811
